date,price
2024-11-02,0.00013485618069360337
2024-11-03,0.00013064504259701636
2024-11-04,0.0001222604446487577
2024-11-05,0.00011716438679706393
2024-11-06,0.00012496749666981394
2024-11-07,0.00014232807479518962
2024-11-08,0.00014379023756283513
2024-11-09,0.0001404633988329013
2024-11-10,0.00014507635640400703
2024-11-11,0.00017914627826077874
2024-11-12,0.00018341175015566154
2024-11-13,0.0002147608568545198
2024-11-14,0.0002353261773829463
2024-11-15,0.0002165986009480209
2024-11-16,0.00025784391110784
2024-11-17,0.00024693206699525873
2024-11-18,0.00025711975296467085
2024-11-19,0.0002490752323641679
2024-11-20,0.00024772150176672806
2024-11-21,0.00026865587373945613
2024-11-22,0.00026062017293477087
2024-11-23,0.00024878052616660257
2024-11-24,0.00024681489148151685
2024-11-25,0.00023779155663434346
2024-11-26,0.0002209718951049798
2024-11-27,0.00021413804294131012
2024-11-28,0.00022650176835826508
2024-11-29,0.00022199152795984053
2024-11-30,0.0002310432606475914
2024-12-01,0.00023133836864446992
2024-12-02,0.00023751309319923955
2024-12-03,0.00022675821157110834
2024-12-04,0.0002257580212642637
2024-12-05,0.00023347916476217215
2024-12-06,0.00023237608262521514
2024-12-07,0.0002365739756216395
2024-12-08,0.0002581144280882673
2024-12-09,0.00025982806868865365
2024-12-10,0.0002382445024244792
2024-12-11,0.00022210601873963933
2024-12-12,0.0002423407034323358
2024-12-13,0.00023858258417272925
2024-12-14,0.00024461575711647255
2024-12-15,0.00024782030674100076
2024-12-16,0.000233003940061449
2024-12-17,0.0002278362086981006
2024-12-18,0.000219171840620136
2024-12-19,0.00019010355884241067
2024-12-20,0.00017001373959887607
2024-12-21,0.00017727514491684167
2024-12-22,0.00016651549116547347
2024-12-23,0.00016714142959144788
2024-12-24,0.00017746589164708507
2024-12-25,0.000181547524407016
2024-12-26,0.0001783684659271044
2024-12-27,0.00017218643658759207
2024-12-28,0.00017532218795451502
2024-12-29,0.00018142504914305682
2024-12-30,0.00017123866008314544
2024-12-31,0.00017389634873695418
2025-01-01,0.0001772007566429238
2025-01-02,0.00017756291992622757
2025-01-03,0.00018409718200840697
2025-01-04,0.00020105112658013043
2025-01-05,0.00019935222280519316
2025-01-06,0.00019896701629263457
2025-01-07,0.00020147867943911925
2025-01-08,0.00017748381800145675
2025-01-09,0.0001672309881307109
2025-01-10,0.00016186624845835674
2025-01-11,0.00016534484486238052
2025-01-12,0.00016584981716219469
2025-01-13,0.00016245819161387668
2025-01-14,0.0001550732984727118
2025-01-15,0.0001616308702364672
2025-01-16,0.00017235018945000003
2025-01-17,0.0001686727733704353
2025-01-18,0.00018569567063658009
2025-01-19,0.0001685395479197804
2025-01-20,0.00014510417289888072
2025-01-21,0.00014077629386495037
2025-01-22,0.000146174454674028
2025-01-23,0.00014200853051572705
2025-01-24,0.0001411866025969227
2025-01-25,0.00013683563457694093
2025-01-26,0.00013720113253445058
2025-01-27,0.00012964957129121284
2025-01-28,0.0001277365525454742
2025-01-29,0.00011403057898512486
2025-01-30,0.00012256352505605526
2025-01-31,0.00012464075595603778
2025-02-01,0.00013456028132676864
2025-02-02,0.00011976758339080307
2025-02-03,0.00010027903881933772
2025-02-04,0.00010596696032562548
2025-02-05,9.766133559377209e-05
2025-02-06,9.431557978085475e-05
2025-02-07,8.7182314072485e-05
2025-02-08,8.739824169855774e-05
2025-02-09,9.259441996995317e-05
2025-02-10,9.374863978041434e-05
2025-02-11,9.4755341002815e-05
2025-02-12,9.223663986401638e-05
2025-02-13,0.00010048921589936861
2025-02-14,9.680126967084591e-05
2025-02-15,9.990135921842294e-05
2025-02-16,9.661805742816715e-05
2025-02-17,9.3932370369947e-05
2025-02-18,9.558542749631282e-05
2025-02-19,9.275264660295779e-05
2025-02-20,9.609894271228614e-05
2025-02-21,9.676590628229419e-05
2025-02-22,9.2995299536133e-05
2025-02-23,9.802779578320471e-05
2025-02-24,9.388055393854095e-05
2025-02-25,8.196322688267306e-05
2025-02-26,8.319535461058342e-05
2025-02-27,8.260508882717164e-05
2025-02-28,8.26955495225373e-05
2025-03-01,8.200965707483013e-05
2025-03-02,8.042573816057709e-05
2025-03-03,8.843044375997755e-05
2025-03-04,7.400113975747103e-05
2025-03-05,7.261213021213119e-05
2025-03-06,7.520389380031376e-05
2025-03-07,7.279786603896416e-05
2025-03-08,7.104267909930286e-05
2025-03-09,6.888767984353246e-05
2025-03-10,5.9483079445595264e-05
2025-03-11,5.772985983290654e-05
2025-03-12,6.107778061291776e-05
2025-03-13,6.185478423443317e-05
2025-03-14,5.965834679625503e-05
2025-03-15,6.167767132609739e-05
2025-03-16,6.292697186020443e-05
2025-03-17,5.9483853755668876e-05
2025-03-18,6.207407057142627e-05
2025-03-19,6.166410899058248e-05
2025-03-20,6.446249930397446e-05
2025-03-21,6.294070375999625e-05
2025-03-22,6.161678893505066e-05
2025-03-23,6.201017366188958e-05
2025-03-24,6.342943081604768e-05
2025-03-25,6.751728851554656e-05
2025-03-26,6.806023780074697e-05
2025-03-27,7.008954286344009e-05
2025-03-28,6.970785942545669e-05
2025-03-29,6.252305526269145e-05
2025-03-30,5.8040563770839826e-05
2025-03-31,5.751914534644252e-05
2025-04-01,5.854740693807017e-05
2025-04-02,5.9874540188333934e-05
2025-04-03,5.4943354210846484e-05
2025-04-04,5.480393480199906e-05
2025-04-05,5.7004165368619946e-05
2025-04-06,5.5608960513043926e-05
2025-04-07,4.887240488793769e-05
2025-04-08,5.0722761920516784e-05
2025-04-09,4.721480564061157e-05
2025-04-10,5.419000289964207e-05
2025-04-11,5.246557542264437e-05
2025-04-12,5.496985490997361e-05
2025-04-13,5.9712574101404945e-05
2025-04-14,5.735147142127038e-05
2025-04-15,5.616084110488282e-05
2025-04-16,5.333889553517911e-05
2025-04-17,5.3724308963018096e-05
2025-04-18,5.435375049608217e-05
2025-04-19,5.667565129156322e-05
2025-04-20,5.810421334527822e-05
2025-04-21,5.837179086694885e-05
2025-04-22,5.751616751945595e-05
2025-04-23,6.528059077443551e-05
2025-04-24,6.964778271716706e-05
2025-04-25,7.185077324452036e-05
2025-04-26,8.083970485577881e-05
2025-04-27,8.027742083817977e-05
2025-04-28,7.704820312371003e-05
2025-04-29,8.661442452956918e-05
2025-04-30,8.357602066456408e-05
2025-05-01,8.931497971557667e-05
2025-05-02,8.597664106225104e-05
2025-05-03,8.595032234974369e-05
2025-05-04,7.945125435265535e-05
2025-05-05,7.47882699171064e-05
2025-05-06,7.705905282911574e-05
2025-05-07,7.629967097659725e-05
2025-05-08,7.643985589392624e-05
2025-05-09,9.102237079779818e-05
2025-05-10,9.944392022718139e-05
2025-05-11,0.00010998325978057377
2025-05-12,0.00010395646323259674
2025-05-13,0.00011200438371073725
2025-05-14,0.00011463075875205929
2025-05-15,0.00010794263379019202
2025-05-16,9.913498337263017e-05
2025-05-16,0.00010159554075116415
